P1,P2,P3,P4,P5,P6,P7,P8,P9
0.989336923,0.942211208,0.170667422,-0.052422973,0.864190541,0.221065503,-0.033813761,-0.775341397,-0.053075392
0.993055958,0.923337862,0.775771667,0.665667586,0.643232751,0.625372696,-0.031864634,-0.690738312,-0.053052633
0.999996096,0.998925567,0.640623972,0.645187629,0.994455816,0.668844348,-0.032527979,-0.652259031,-0.05339646
0.999884558,0.935531052,0.098250609,0.046410627,0.784977793,0.637437023,-0.032340459,-0.313797125,-0.053862683
0.999758754,0.999986976,-0.154367544,-0.157185101,0.822794419,0.724883102,-0.032583175,-0.647511387,-0.053427439
0.999030555,0.88539698,-0.102034709,0.055634007,0.463537392,-0.120761916,-0.032429949,-0.970357387,-0.049628891
1,0.968133314,0.101609755,0.083473144,0.454590085,0.948856631,-0.031880583,1.115682089,-0.054260208
0.999591104,0.910986166,0.60038059,0.450293131,0.919717492,0.85606274,-0.032592517,1.067785241,-0.054288967
0.993488876,0.980039407,-0.170995659,-0.087380727,0.490930233,0.994380639,-0.03297662,1.639122071,-0.054387227
0.998856039,0.965760956,-0.301762133,-0.352452661,0.790386827,0.855408268,-0.032292325,0.650292394,-0.054216653
0.999975125,0.934448704,-0.099899314,-0.300875584,0.900407764,0.172890693,-0.032420076,-0.846959059,-0.052352143
0.944346541,0.424937651,0.284480987,0.412150017,0.793424973,0.723948088,-0.03234481,-0.728925219,-0.053370427
1,0.707813884,0.097895111,-0.056498737,0.265908629,0.546864316,-0.032803696,0.027742667,-0.054116168
0.700544647,0.999870874,0.750131814,0.360652529,0.278473122,0.632784974,-0.020288623,-0.562703808,-0.052996073
0.999701323,0.875628709,-0.191531036,-0.247847328,0.910376669,0.567096182,-0.032696591,-0.393175284,-0.053850637
0.999999999,1,0.368262427,0.368266307,0.066478044,0.978795011,-0.033678278,-0.123698016,-0.054164088
0.999659343,0.999898178,0.597644264,0.596844982,0.14974202,0.987452955,-0.03385757,0.38253988,-0.05429875
0.908721444,0.976055943,-0.109699936,-0.292522531,0.847187533,0.693229602,-0.032707121,-0.55494741,-0.05362092
0.99998685,0.931026322,0.720877429,0.842835218,0.588465391,0.768041806,-0.032702038,1.641489096,-0.054342968
1,0.999999585,-0.166124956,-0.16625685,0.920794817,0.886429057,-0.032925226,0.08388838,-0.054147799
1,0.981934817,0,0,0.951196056,0.469049603,-0.032583912,-1.039185962,-0.037892639
0.971721385,0.999953325,0.633546595,0.598338767,0.764473656,0.327846673,-0.031015514,-0.670976956,-0.052976004
0.625105677,0.834976631,0.63625814,-0.027955558,0.209238024,0.525758077,-0.028113256,-0.3130873,-0.052979822
0.999993765,0.996962976,0.130212608,0.092863113,0.781347059,0.75162754,-0.03279454,0.744505343,-0.054269085
0.999998347,0.95248225,-0.248109062,-0.216173789,0.410926021,0.458697441,-0.0331779,-1.016257313,-0.046890191
0.999760065,0.626677427,0.167174347,0.019321384,-0.072438354,0.907291969,-0.033486784,-0.282466692,-0.054062637
0.999957619,0.932118967,0.141968073,-0.026860102,0.70362749,0.74871329,-0.032625729,1.015358453,-0.054289192
0.948118368,0.887468472,-0.365544817,-0.094123133,0.804861226,0.748217417,-0.032493316,-0.560496929,-0.053444809
0.995982083,0.950909024,0.786125755,0.868595154,0.266054173,0.165816316,-0.030422889,-0.984768978,-0.045515999
0.999375966,0.539331811,-0.183729251,-0.112565115,0.433711902,0.753722212,-0.034380979,0.719047556,-0.054371221
0.987921964,0.999882595,-0.575968561,-0.539010457,0.862904661,0.340585084,-0.034463614,-1.012951304,-0.048892213
0.999981117,0.900490864,0.551660438,0.375017166,0.750216188,0.583158787,-0.030139436,-0.642178269,-0.05274776
0.800482096,0.999846402,-0.31457462,-0.821092412,0.738767736,0.046597372,-0.034039922,-1.011718304,-0.046695287
0.951596261,0.117970525,-0.267917625,-0.237359731,0.053962319,0.314979113,-0.032521323,-0.849631303,-0.052784899
0.99808705,0.87016915,0.526546677,0.246305616,0.492888757,0.819248819,-0.032160264,0.890731665,-0.054249691
0.999955253,1,-0.254588192,-0.263710331,0.695745828,0.917725318,-0.032795892,1.57025336,-0.054343798
1,0.018687817,0.161612499,-0.20672491,0.719839111,0.222998403,-0.031563032,-0.897236881,-0.051110135
1,0.970309944,-0.113523388,-0.166400373,0.332362223,-0.046207955,-0.033189721,-1.009582336,-0.047810663
0.999952674,0.999987103,-0.254486245,-0.257876086,0.992983859,-0.714135509,-0.032656756,-0.529334807,-0.053677946
0.999717144,0.998552552,0.780045209,0.761928412,0.999200299,0.993776726,-0.032638884,2.030883962,-0.054359632
0.999997975,1,0.014552347,0.013603466,0.991947696,0.209658373,-0.032769768,-0.105264677,-0.054056905
1,0.622882625,0.036347438,-0.146974607,0.774252471,0.244785355,-0.032700931,-0.313489432,-0.053923138
0.999999999,1,0.097606093,0.097584414,-0.100906115,0.28349017,-0.032586074,-1.025562084,-0.043434277
0.990512301,0.81211777,0.11922611,-0.128266814,0.987656122,0.497701691,-0.032388568,-0.338055631,-0.053866965
0.996124246,0.934201438,-0.181244938,-0.111284744,0.374247268,0.71578705,-0.033019712,0.511719039,-0.054254924
0.999963195,0.999470794,0.461478509,0.448381399,0.362410735,-0.35193736,-0.032899584,-1.051666833,-0.026366201
0.999980717,0.995516289,-0.104210649,-0.137525117,0.762382898,0.563600545,-0.032596849,-0.983748389,-0.049028108
1,0.99784049,0.238715522,0.268198803,0.436151542,0.989372618,-0.034942826,0.95766898,-0.054421333
0.999892194,0.997902065,0.799163136,0.793440193,0.997019378,0.957821095,-0.03248334,0.148589661,-0.054118415
0.999885089,0.906822681,0.564696897,0.472162469,0.471386853,0.993622495,-0.032628753,1.918903335,-0.054355393
0.988040452,0.744624864,-0.234420873,-0.319623046,0.561833909,0.300272751,-0.032965272,-1.014364098,-0.046526339
0.999711001,0.999884924,0.959975099,0.958902237,0.813654016,0.406550948,-0.022528056,-0.756550567,-0.049129791
0.999933801,0.816387455,0.262994408,0.216408086,0.327481195,0.466639321,-0.032422559,-0.640079321,-0.053397207
0.925524018,0.921147321,0.264830379,0.286762202,0.822861901,0.970974694,-0.032482605,1.784004213,-0.054313663
0.994465994,0.998931342,-0.226159395,-0.257443366,0.673605588,0.515015608,-0.033286773,-0.634963671,-0.053529381
0.855219166,0.829211543,0.617760135,0.870403915,0.839770712,0.969499898,-0.032153949,1.930942024,-0.054326549
0.999860736,0.998005704,-0.625201382,-0.644975105,-0.626728179,0.14372029,-0.032907597,0.702145404,-0.054269559
0.999999613,0.880760388,-0.078228108,-0.246187864,0.237442315,0.875194235,-0.032614416,-0.267069738,-0.053943877
0.984831562,0.991054146,-0.251314052,-0.255288588,0.920496854,-0.038077435,-0.034103111,-0.94799006,-0.051328964
0.999978345,0.989878465,0.646888014,0.598639777,0.359751936,0.814551665,-0.03268647,1.003048985,-0.054292594
0.994211617,0.912383365,0.818140709,0.553261072,0.699538855,0.315514903,-0.030415038,-0.092574396,-0.053744674
0.999564881,0.993700454,-0.459742474,-0.492400881,0.741331584,0.077173168,-0.032970567,-1.062966407,0.064640832
0.990193162,0.969806349,0.105128886,0.128601109,0.046562558,0.861238714,-0.032072407,-0.555831661,-0.053586394
0.970809032,0.859613433,0.652567212,0.703163037,0.384135548,0.865425629,-0.03165652,-0.480290997,-0.053272578
0.99999551,0.825429944,0.244455567,-0.085420663,0.718585685,0.410577818,-0.032195598,-0.824545434,-0.052440247
0.995783951,0.572998885,0.381732616,0.127757933,0.210432582,0.267055766,-0.03032766,-0.997616439,-0.043471737
0.979810436,0.995381439,0,0,0.571150022,0.568385598,-0.033619161,-0.718172303,-0.053476453
1,0.909627749,0.880152895,0.838520742,0.595926143,0.201132823,-0.030301236,-0.956998455,-0.047881732
0.999995091,0.967703598,0.323901522,0.165785774,0.981585962,0.373069114,-0.032211801,-0.994036227,-0.047632599
0.999877615,0.991276448,-0.530155424,-0.54402395,0.558001452,0.018859275,-0.032755854,-1.045182433,-0.034122701
0.856071732,0.987533918,-0.395206988,-0.437512762,0.632928829,-0.362394065,-0.032780139,-0.91206916,-0.051535522
0.999995675,0.862916058,0.718244683,0.463643045,0.934150876,0.678062908,-0.032152052,0.116543904,-0.054079251
0.998000775,0.97982995,0.08762145,0.073575177,0.689567984,0.58167717,-0.032752332,0.492652662,-0.054227589
0.998555139,0.999568608,-0.455261583,-0.47245345,0.403878839,0.978177679,-0.033082974,1.67520405,-0.054361983
0.126200323,0.258903838,0.14687511,-0.178838087,-0.213062589,0.98594705,-0.0353133,0.914432829,-0.054336493
1,0.101816917,0,0,0.338053068,0.032655692,-0.029350408,-0.898391297,-0.049517502
0.997731794,0.58174435,0.364416039,0.450717496,0.339703629,0.684452294,-0.033519941,-0.355925449,-0.054027137
0.977652546,0.329547941,0,0,-0.446300166,0.159726861,-0.032174049,-0.501926257,-0.053823033
0.991403687,1,0.213921421,0.234057366,0.856409128,0.801887005,-0.034212708,-0.541111914,-0.053778275
0.999999998,1,0.092313757,0.092316129,0.006553369,-0.165633,-0.032650573,-1.040746251,-0.037193155
0.998500157,0.998716849,0.434256534,0.405424473,0.893309646,0.486707737,-0.032753872,-0.787053203,-0.052918209
0.988301705,0.899342195,0.507491989,0.467459487,-0.511736404,0.940332172,-0.033287963,0.163180283,-0.05419807
0.999715159,0.716263613,0.063834889,-0.019980992,0.954966307,0.916178574,-0.032692512,0.70086657,-0.054254045
0.972902972,1,0.324284938,0.404370885,0.991966596,-0.101965325,-0.029902219,-0.819236028,-0.052683063
0.760146679,0.773509943,-0.056535723,-0.20804231,0.718558566,0.732598638,-0.03198731,-0.002428181,-0.054118445
0.999981279,0.845530371,0.606525553,0.403701545,0.641566356,0.427699302,-0.032505216,-0.662892446,-0.053354093
0.999372954,0.942844459,0.061622067,0.304960274,0.349829312,0.547459395,-0.033149975,-0.511887111,-0.053815965
0.967742362,0.998591358,0.677545425,0.689371038,0.649054828,0.791344384,-0.031998593,-1.057584631,-0.00563126
0.999428007,0.822073858,0.40027484,0.325327256,-0.248903925,-0.230404234,-0.03119189,-1.025085059,-0.039506427
0.943843621,0.998415728,-0.144987516,0.033904844,0.673081038,0.981584243,-0.030130292,1.317355409,-0.054314241
0.978818731,0.960722336,-0.487461808,-0.234690093,0.880308942,0.738224959,-0.033912177,0.462074532,-0.054247739
0.999997706,0.860912718,-0.138477204,-0.295537535,0.93121298,0.996986674,-0.033018092,2.002656163,-0.054375557
0.995629862,0.990237353,0.598250634,0.528546346,0.844635765,0.690681328,-0.030807199,-0.936717804,-0.049417567
0.973832137,0.985318484,0.842218798,0.72854821,-0.067621447,0.576800125,-0.031621586,-0.521169406,-0.053248413
0.99992794,0.958470345,0.581524566,0.489189079,0.662164301,0.827968816,-0.032504817,0.686011621,-0.054240031
0.999990537,0.887763914,-0.196723722,-0.279537878,0.635569457,-0.25915158,-0.031675829,-0.943271891,-0.049948249
0.996588531,0.99989205,0.90233272,0.880036218,0.871109242,-0.52004809,-0.031821239,-1.064661697,0.270301799
1,0.688198048,-0.099761042,0.424824862,0.740243639,0.260112036,-0.032762512,-0.470519901,-0.05378181
0.999999998,0.99990124,0.114666365,0.120371534,0.870715422,0.999922742,-0.032464231,2.174331346,-0.054362035
0.96968854,1,0,0,0.499628121,-0.237343029,-0.034188809,-0.890924993,-0.052264803
0.984667415,0.365088731,-0.177748994,-0.290953689,0.752092578,0.470373401,-0.03358296,-0.333013185,-0.053913977
1,1,-0.253033842,-0.25303096,0.293463636,0.529238103,-0.033161336,-0.150017273,-0.054087027
0.998285782,0.998887499,0,0,0.824810039,-0.228694424,-0.033311355,-0.78227381,-0.053206362
0.998180006,0.967973781,0.400280023,0.417514483,0.952075406,0.787348354,-0.031660538,0.703821375,-0.054221592
0.7377033,0.995896073,0.058986483,0.494365268,0.976041458,0.517212427,-0.031347142,-0.689379271,-0.053386345
0.952797269,0.6754244,0.373329519,-0.058287647,0.303854343,0.980017958,-0.033211862,1.949282493,-0.054367724
0.99999226,0.999795243,0.250070691,0.247964056,0.986353413,-0.490465393,-0.032623658,-0.87068415,-0.052214203
0.758520443,0.997204435,0.912749911,0.406568677,0.907571918,0.084327242,-0.032704311,-0.861195341,-0.051095325
0.999983393,0.995087301,0.310895442,0.357672954,0.974599729,0.418756933,-0.032713859,-0.98735928,-0.048962857
0.933679443,0.989875717,0.107547161,-0.121795021,0.960204398,0.427237992,-0.031800199,-0.589533102,-0.053433785
0.999020327,0.294936331,0.327209386,-0.264788808,0.528361175,0.822556595,-0.031376949,1.090668238,-0.05422867
1,0.938059594,-0.13981245,-0.160347271,0.926941358,0.397511511,-0.032510056,-0.264508544,-0.05393038
1,0.989626581,0.890647009,0.869939858,0.235010637,0.204058923,-0.028331425,-0.986251001,-0.042537804
0.999801349,0.996930521,0.347857773,0.380842301,0.840315646,0.895692245,-0.032787001,1.122759726,-0.054309663
0.960051825,0.940261166,-0.180911979,-0.197816412,0.640390496,0.423839549,-0.032652972,-1.025688582,-0.043895312
0.941172164,1,-0.171138184,-0.304398078,0.832103435,0.20964522,-0.032963103,-0.884900365,-0.052130865
0.735057855,0.885633958,0.78022387,0.770158183,0.936174896,0.831381115,-0.023287631,1.531853774,-0.05430417
0.687588881,0.986306216,0.063696785,-0.142765911,0.961637082,-0.019959777,-0.029887975,-0.832458407,-0.052617185
0.999962709,0.999058744,0.266228596,0.252336324,0.793696731,0.999704925,-0.030972745,2.127398209,-0.0543713
1,0.990480851,-0.041986451,-0.104123142,0.564043897,0.647262131,-0.032099691,-0.092741806,-0.053981723
0.99999972,0.999884886,0.562402671,0.568898893,0.999421881,0.933341673,-0.03273535,1.183928785,-0.054312728
0.062760351,1,0.937387733,0.156098463,0.879822311,0.841505755,-0.026927555,-0.907726046,-0.048969281
1,1,0.970963197,0.970962506,0.999998999,1,-0.032731159,2.177948117,-0.054372002
0.999996556,0.998105602,0.286426266,0.275216367,0.987938945,-0.310903479,-0.032724365,-1.04500335,-0.034150244
0.983729665,0.127497547,-0.158601274,-0.370553236,0.953207014,0.887200714,-0.03275663,-0.723482415,-0.053156164
0.999991608,0.988139662,0.01801022,-0.003177746,0.476764714,0.962946178,-0.033078977,1.388487985,-0.054345231
0.998855466,1,0.587788743,0.597116554,0.118387148,0.909318663,-0.02416549,1.466841383,-0.053925651
1,0.953197632,0.575414923,0.598376373,-0.145122231,0.934192501,-0.032832883,1.690999526,-0.054352701
1,1,-0.135065081,-0.135064974,0.344900597,0.95025824,-0.032727652,1.325745664,-0.054324018
1,0.998777599,0,0,0.751078771,0.577781845,-0.033121103,-1.021073397,-0.045934913
0.999779444,0.992051958,0.615020861,0.588306614,0.934548835,0.978089128,-0.031737745,0.169401417,-0.054056441
0.971886801,0.98284121,-0.220256179,-0.237819676,0.84115245,-0.064591008,-0.033469813,-0.984012203,-0.049180485
0.998698082,0.958497272,0.179004704,0.033192669,0.300367813,0.348781575,-0.031847796,0.728111084,-0.054206258
0.997304274,0.987459074,0,0,0.701929748,0.146711385,-0.0331689,-0.065949886,-0.054119043
0.999502676,0.536510305,-0.138130287,0.161011627,0.268007063,0.004358971,-0.031881256,-0.791194736,-0.052545838
1,0.999405447,0.468147423,0.494002058,0.853550242,0.828820986,-0.032414507,0.248624734,-0.054146406
0.860515992,0.994927406,0.956374778,0.694868745,0.938325317,0.057537963,-0.032995353,-0.687124174,-0.052650845
1,1,-0.41102471,-0.411024619,0.95578203,0.905744562,-0.032897689,0.539599508,-0.054247454
1,0.269338463,0.678532154,0.221797715,0.226975584,0.824741409,-0.028751066,0.804639742,-0.054019948
0.999956108,0.999911971,0.445364158,0.441330806,0.890380615,0.193044568,-0.032389113,-1.034575107,-0.039546532
0.977186886,1,0.143115389,0.245877782,0.530693655,0.637273015,-0.034532881,-0.545591683,-0.053882624
1,1,0.910276534,0.910276581,0.99837332,0.114478868,-0.03266468,-0.203561014,-0.053992412
0.986872382,0.840208687,0.287489395,-0.029767404,0.992054804,0.565489873,-0.034016946,0.799853923,-0.054296081
0.996178797,0.965394009,0.679005377,0.570749409,0.48699615,-0.002255474,-0.032071764,-0.983700392,-0.048233437
0.984709653,0.996013214,-0.198605094,-0.138521657,0.627720953,0.527726643,-0.033891876,-0.47664359,-0.053887739
0.999999517,0.995743472,-0.212746621,-0.177515607,0.85108091,0.205003266,-0.032725061,-0.914559958,-0.051634314
0.99999907,0.891302146,-0.274909694,-0.20940662,0.749303181,0.869459978,-0.032928891,0.999576712,-0.054306809
0.999999984,0.999600171,0,0,0.697800269,0.216567633,-0.032960113,-0.419502066,-0.053875359
0.999999962,0.650277426,-0.145251801,-0.030484406,0.651864029,0.902076123,-0.033062618,1.797620633,-0.054367974
0.982544177,0.982336032,-0.170858441,-0.170106355,0.487366873,0.657973892,-0.033042519,-0.168893025,-0.054038815
0.810203342,1,0.87494366,0.586094112,0.75492974,0.399363504,-0.030963299,-0.737670534,-0.052292759
1,0.948930284,-0.016617424,-0.147418224,0.768729854,-0.306481713,-0.032718327,-1.051430173,-0.025417504
1,0.986961956,0.304092039,0.22193515,0.916900031,0.250029924,-0.032768216,-1.041764709,-0.03704707
0.999999999,0.878112627,0.51374777,0.259441627,0.73404272,0.140743962,-0.028549107,-0.762745869,-0.051431128
0.826182997,1,0.149461191,-0.10504664,0.624052097,-0.430079191,-0.03109981,-1.053800441,-0.001909947
0.993456182,0.999897312,-0.42397436,-0.469005738,0.329154201,0.742200995,-0.033468589,-0.68998002,-0.053418348
1,0.855684822,0.108505182,0.000747121,0.311632736,-0.141167531,-0.033153349,-0.974134019,-0.050334658
0.97311337,0.904079932,-0.281078744,-0.306501259,-0.201455387,0.972671645,-0.034252706,0.161956994,-0.054290823
0.999750162,0.997757205,0.591748675,0.60496581,0.933252771,0.991681449,-0.032604486,1.743052596,-0.05434317
0.998996688,0.955734131,-0.003605335,0.006574066,0.348783905,0.092175305,-0.033064041,-0.898484534,-0.052134287
0.998868132,0.831364122,0.604450315,0.580549372,0.388512482,0.943558726,-0.032406067,1.275659276,-0.05430062
1,1,0.487161698,0.487161873,0.981166976,0.013901582,-0.032353706,-1.06600674,1.024997769
1,0.999354599,-0.161471977,-0.165729896,-0.123388129,-0.077092338,-0.035115316,-0.988122452,-0.052575293
0.999904823,0.823606551,0.113379653,-0.31576772,-0.02613833,0.549355284,-0.032877514,-0.393773244,-0.053883455
0.955348498,0.888877726,-0.023475346,-0.132828814,0.118073653,0.206237154,-0.032775199,-0.729943193,-0.053177041
0.999952425,0.56731444,0.464888919,0.286313043,0.747739441,-0.384585844,-0.032557825,-1.038373483,-0.038237757
0.999999753,0.929160542,-0.310607607,-0.147444509,0.530876854,0.865252192,-0.033946773,-0.265626742,-0.054143365
1,0.998865185,0.262667879,0.2596847,0.944518715,0.227840005,-0.032803971,-0.964401652,-0.050324421
0.999936581,0.999844036,0.94388461,0.943568164,0.270919786,0.467265885,-0.029274532,-0.336677791,-0.053344846
0.999950518,0.999488927,-0.231996243,-0.2307949,0.957332036,-0.059711774,-0.03294972,-0.917019541,-0.051770201
0.983160622,0.997673399,-0.163375024,-0.18960974,0.791630043,0.117486142,-0.034365392,-0.726405141,-0.053501484
0.997730268,0.658869133,0.543567215,0.32007625,0.515480711,0.071416857,-0.03083355,-0.81493874,-0.051913301
1,0.996652165,-0.217385402,-0.189164127,0.798626995,0.696446551,-0.033309096,-0.462468473,-0.053899338
0.999998503,0.999935285,-0.030057367,-0.033915575,0.983081878,0.06440875,-0.032753034,-1.065434736,0.371241635
0.994323702,0.59791757,-0.618893291,-0.810818562,0.304284516,0.89728175,-0.032925889,1.411604336,-0.054334378
0.999996539,0.978093226,-0.337481633,-0.355524648,0.994844258,0.241949383,-0.032678244,-0.463961121,-0.053772687
0.999905844,0.99563852,0.909455415,0.898379521,0.777355948,0.453222441,-0.031661703,-0.306399812,-0.053761754
0.999965476,0.999995346,0.732910894,0.732179257,0.742742536,0.185667738,-0.032637029,-0.777298958,-0.05295771
0.999999992,0.997781185,0.261503598,0.267625541,0.969539743,0.909116697,-0.031985853,-0.529972758,-0.053528999
0.909471526,-0.1600699,0.022748753,-0.328314889,0.659050612,0.272147613,-0.032852236,-0.70995348,-0.053157407
1,0.754569785,0.840038111,0.525870205,0.111680651,0.787658299,-0.030445684,0.125849285,-0.053912528
0.99981797,0.998222677,0.277055555,0.292672697,0.411237835,0.423865713,-0.032217469,-1.038824769,-0.036498411
1,0.996599707,0.06557992,0.043320187,0.944706569,-0.236040403,-0.032660442,-0.992800624,-0.048479698
0.999991377,0.998345401,0.212046974,0.201172983,0.615640655,0.790735376,-0.032791333,0.50966094,-0.054234216
0.988854336,0.998013298,0.911472612,0.879160211,0.489002723,0.906852756,-0.031463554,-0.528633091,-0.053298687
0.983791545,0.961051847,-0.199551879,-0.043517718,-0.19331558,0.44038661,-0.033726387,0.007758852,-0.054195147
0.999986216,1,0.59524968,0.595581624,0.918224295,0.638549329,-0.032705913,0.434901771,-0.054214669
0.937112746,0.992417039,-0.054304338,-0.145397886,0.970659814,-0.387734855,-0.032240407,-0.831442358,-0.052623166
0.999938607,0.423111216,-0.182496087,0.445860764,-0.28317652,0.672070289,-0.032625127,-0.714818372,-0.053230751
0.999410987,0.997510699,0.402944252,0.418851079,0.811109032,0.841239805,-0.032470465,0.413883031,-0.054189384
0.967951491,0.881833178,0.41353713,0.189981356,0.574347091,0.585496034,-0.032230504,0.502150261,-0.054206952
0.999397152,0.858854797,0.768574167,0.573230859,0.471939244,0.402176674,-0.0291358,-0.654173363,-0.052382598
0.999998097,0.142684068,-0.128912669,-0.172316032,0.867287148,0.608979861,-0.032930004,-0.544185855,-0.05371742
0.955613042,0.766192059,-0.330096921,-0.078511907,0.935379266,0.819215161,-0.032687638,-0.824226117,-0.052781591
0.998500105,0.973743707,-0.602148963,-0.670861437,0.801996618,0.35217611,-0.032672101,-0.011878807,-0.054082382
0.999847362,0.938812621,-0.092445697,-0.046571638,0.858233525,0.290941239,-0.032638319,-0.292503453,-0.053927684
0.928595727,0.979400351,0.871249846,0.855169526,0.138580434,0.506391264,-0.032931297,0.788053006,-0.054265902
0.974462626,0.863146197,0.624885302,0.5602619,-0.146948875,0.655568643,-0.031136775,-0.476219017,-0.053571662
0.999234976,0.882624933,0.764889894,0.487165785,0.467890776,0.034877772,-0.030658715,-1.054358122,0.00220042
0.999929383,0.936417622,0.111887844,0.168390653,0.799918738,0.874346636,-0.032661338,0.347382405,-0.054189757
0.999979192,0.582935928,0.264232905,-0.265392418,0.923819272,0.496751334,-0.03276198,-0.588932452,-0.053599594
0.654475412,0.425603461,-0.246907087,-0.153750602,0.194726231,0.35285314,-0.030210073,-0.514470373,-0.053916057
0.991388102,0.99326694,-0.009839553,-0.037148435,0.651167648,0.818090344,-0.03286475,0.542910446,-0.054235927
0.997303603,0.956024637,0.809026675,0.768482385,0.593405377,0.839606097,-0.032878891,1.190458001,-0.054317699
0.864640212,0.178122583,0.127499947,-0.659334674,0.536518259,0.511529897,-0.031467767,-0.540285867,-0.053355538
0.965453576,0.812138346,0.376566847,-0.081566824,0.363440943,0.678485222,-0.031119564,-0.91988223,-0.049977248
0.997095289,0.999254442,-0.058006821,-0.059034716,0.994605836,0.37887078,-0.032299979,-0.916582507,-0.051153601
0.999999991,0.773156813,0.611303969,0.323311335,0.752464616,0.367128281,-0.032508733,-0.886252551,-0.051942757
0.999285325,0.998506322,0.827403513,0.809624961,0.429413,0.370118176,-0.031753365,-0.844550018,-0.052204563
0.999871801,0.999046329,-0.650573372,-0.639899545,0.489417765,0.919911249,-0.032232718,0.878040104,-0.054251064
0.990844806,0.626025855,-0.178449469,-0.354434687,0.419073758,-0.167403456,-0.032819609,-1.002590547,-0.047662471
0.996023965,0.147806358,0.513733374,0.012131416,0.57466397,0.65005725,-0.030320412,-0.031292116,-0.053791367
1,0.99798061,0.138584107,0.188317072,0.632991759,0.999754995,-0.033027771,2.156864209,-0.054382094
0.999990091,0.99954097,0.656353959,0.646003544,0.989152856,0.065994681,-0.032660845,-1.052458611,-0.022765487
0.990141331,0.845083764,0.536277147,0.478733529,0.607541342,0.605220105,-0.032847286,0.692365622,-0.054242842
0.999725724,0.977810695,0.890058143,0.83053143,0.145142237,0.163982691,-0.02845873,-0.978372585,-0.043724565
1,0.999167692,0.050391712,0.040221023,0.935793051,0.304902677,-0.032585359,-0.76631863,-0.052997515
0.999029866,0.893400102,0.576177356,0.449756191,0.750305368,0.86373718,-0.032036633,0.040297635,-0.054029244
0.998850674,0.959415346,0.551928906,0.546367145,0.495741897,0.805617966,-0.032820183,1.435093494,-0.054338946
1,1,0.37129686,0.371298668,0.72875219,0.699003009,-0.033039446,-0.210842373,-0.054040248
0.99138393,0.950419501,0.511041871,0.482268762,0.180997857,0.967110824,-0.032515824,0.707733639,-0.054248803
0.988828559,1,-0.467118981,-0.469599995,0.962706434,0.782141241,-0.0332598,-0.30712514,-0.053959191
0.993106538,1,-0.054439026,-0.095514293,0.595156017,-0.115010758,-0.033577781,-1.0650744,0.197939904
0.978491755,0.742599446,0.691459188,0.483451003,0.589789686,0.124337188,-0.031953636,-0.349585788,-0.053617274
0.992609881,0.983299847,0.484269139,0.501454197,0.302694257,0.102446259,-0.031428346,-0.307758724,-0.053729754
0.836384483,0.995470374,0,0,0.69334287,-0.333162441,-0.033008578,-1.026457757,-0.043930164
0.999994092,0.993085999,0.187157632,0.175939339,0.996669411,0.356732521,-0.032460389,-0.575292756,-0.053551171
1,0.925763835,-0.394593749,-0.392971391,0.420330309,1,-0.03239516,2.177930513,-0.054359658
1,0.991935441,-0.119210617,-0.146424871,0.98022093,0.147703988,-0.032766681,-1.041470529,-0.03724539
0.882722219,0.991157273,-0.023845341,0.037487246,0.912371245,0.927147076,-0.033108316,0.576043916,-0.054250432
1,0.943481645,-0.191247274,-0.215035246,0.287558743,0.614079472,-0.032631015,-0.184188356,-0.053999145
0.999989248,0.275967995,0.103305323,-0.709024274,0.77600059,-0.208982169,-0.032424891,-1.059754667,0.016044816
0.999168918,0.986802985,-0.072721913,-0.071557268,0.924380924,0.50536077,-0.032353926,-0.666498126,-0.053286805
1,1,0.472970561,0.472970231,0.934412034,0.788717074,-0.032208158,1.267356235,-0.054292927
1,0.813089155,0.045773012,0.009914039,0.543510918,0.732114928,-0.033026053,-0.226807529,-0.054029487
0.967493709,0.829015702,0.663341541,0.559681697,0.575752894,0.98928475,-0.030241656,0.794257603,-0.054178544
1,1,0,0,0.686760189,0.127983175,-0.032988961,-1.065510719,0.375543144
0.927040415,0.867310455,0.668930978,0.491121632,0.024332868,0.007227355,-0.033058466,-0.781696492,-0.052883401
0.964204607,0.977282149,0.52171976,0.611154592,0.967755728,0.906706079,-0.032736577,0.903851778,-0.054266826
0.810878087,1,0.081440959,0.147593838,0.288064378,0.659778366,-0.030606573,-0.385516307,-0.053881981
0.999951512,0.840448827,0.624516888,0.281140599,0.998317703,0.234583662,-0.032395328,-0.735634862,-0.053074029
0.970979323,0.310573856,0.62549742,-0.307261626,0.996675136,0.660474104,-0.032646634,1.488114229,-0.054328171
0.997059234,0.797956455,-0.444436564,-0.086438365,0.714342369,0.688238465,-0.032559512,0.485124158,-0.054213078
0.999985202,1,0.810382753,0.810186604,0.780905221,0.038964999,-0.032443686,-1.064228944,0.156997759
0.99921916,1,0.394185293,0.399868653,0.167768728,0.373097974,-0.032638448,-0.524348821,-0.053674674
0.981069008,0.923129656,-0.220393745,-0.209705872,0.703490469,-0.091913485,-0.03239663,-0.95110883,-0.050086941
0.996287092,0.94370677,0.637785578,0.435098257,0.853106478,0.445108048,-0.030675119,-0.441364264,-0.053432177
0.806176964,0.999487905,0.461991465,0.570122569,0.355887097,0.672077403,-0.032906577,0.728655638,-0.054254641
0.999996831,0.804367156,-0.029235591,-0.270260592,0.814099452,-0.234420857,-0.031969833,-1.053086643,-0.015043465
