Seller ID, Buyer ID, Amount
157620,167554,7
135375,167939,13
123395,167983,110
145710,167983,13
170476,167983,88
7164,168282,40
25674,169191,31
9354,169411,2338
111245,169575,5
153335,169702,22
93086,170223,17
49189,170420,15
248403,170476,16
35133,170609,9
20718,170754,970
25663,170754,39
14432,171243,5
134946,171440,6
244170,171503,25
4935,171687,22
118946,171687,16
141987,171687,104
76468,172089,10
102447,172183,24
127060,172852,15
231171,173247,11
66035,173776,11
229341,173776,6
55053,174263,6
19417,174745,47
13548,174786,98
123596,174843,38
15503,174932,22
173531,174937,113
2326,175349,11
29991,175350,25
90461,175350,14
31713,175584,55
182149,175973,8
113361,176053,5
35743,176061,5
75015,176274,6
37619,176599,9
56164,177027,11
245399,177027,14
218938,177250,8
145650,177285,6
117584,177820,14
83103,177941,8
90461,177941,192
45154,177969,6
233938,178527,5
107120,178879,20
207818,179100,5
125023,179254,5
35786,179482,8
193389,121112,8
6941,121156,10
112086,121227,14
14429,121250,17
19487,121250,23
49322,121250,14
50777,121250,27
105027,121250,37
109988,121375,6
66035,121498,16
47030,121681,7
17622,121831,749
50925,122018,5
41292,122302,16
117369,122302,25
91887,122867,17
56462,123020,64
75125,123020,174
117584,123106,44
36449,123344,49
47004,123344,38
84419,123346,5
40411,123560,32
83441,123743,8
52857,123902,12
116187,123911,11
15503,124045,59
249109,124124,24
104596,124217,199
160943,124403,136
12640,124547,28
49419,124681,18
91702,124715,24
72393,124817,23
43761,124929,41
47057,124999,329
137738,125060,6
6722,125211,36
29189,125334,29
66926,125470,17
1653,125789,8
80056,125789,29
234662,125789,6
110815,125906,6
170283,125906,13
50763,126106,28
80919,126106,6
70498,126442,8
127273,126442,5
2132,126532,8
123020,126620,10
109339,127039,19
3771,127273,3292
41360,127273,10
141851,127273,21
236090,127446,16
96230,127578,29
232862,127733,8
60042,127837,24
78948,128413,5
88954,128420,18
2134,128428,652
52725,128477,15
101305,128753,57
141025,129129,12
137738,129231,76
196504,129313,61
91887,129483,22
63361,129668,66
6722,129891,6
33068,129891,168
45649,130081,5
204619,130170,11
87082,130470,7
224666,131010,11
179556,131747,5
52857,131835,12
18216,132181,297
24369,132181,19
29189,132181,157
141171,132181,7
175415,133749,32
45304,133790,6
131272,134024,8
32231,134414,1321
122446,134516,5
159060,134624,56
46208,134838,78
19976,134923,88
107120,134946,61
33068,135269,6
97287,135269,21
37989,135856,23
45649,135856,21
55716,135933,206
74456,135933,779
49322,136156,5
83103,136238,5
169486,136727,5
87317,136748,14
118448,136930,6
183573,137136,21
67101,137142,169
159060,137230,152
41762,137272,5
21229,137383,5
142259,137383,21
243825,137738,19
75551,137750,62
184123,137818,10
85283,137868,5
183831,137868,11
50764,138116,24
10491,138190,5
98648,138668,814
183831,138668,51
57661,138701,212
163409,138772,128
3442,138904,20
111245,138944,95
88954,139039,8
55716,139443,32
117484,139443,5
31713,139507,7
147386,139688,9
117584,140595,10
95437,140674,6
145182,140790,9
19976,140948,33
40711,141025,126
45649,141579,7
66381,141851,25
69700,141851,166
240015,141851,15
83103,142090,39
182631,142234,7
7184,142370,12
110790,142432,27
83103,143183,188
18216,143218,149
140021,143218,24
142370,143920,9
72525,143987,40
138701,144102,85
148354,144114,12
46208,195824,5
81932,195908,22
75292,196197,9
40537,196411,6
52515,197000,11
3771,197389,14
74456,197520,24
100912,197524,10
125859,197741,5
59106,197847,13
149004,198169,16
15503,198170,19
198784,198170,15
61691,198322,125
85291,198322,19
29168,198324,48
40730,198917,7
15869,198955,8
50402,199048,9
50402,199098,5
96616,199098,63
83107,199422,16
75551,199713,51
66035,200273,11
64372,200524,6
112760,200862,15
126630,200986,6
35830,201054,5
196603,201242,17
148354,201399,10
90422,201602,6
87317,201957,159
45304,202050,11
162427,202050,13
137241,202177,22
145650,202295,5
4935,202666,16
6722,202845,10
24424,203025,13
19417,203750,114
35477,204660,6
23593,205793,16
25674,206036,11
203044,206311,7
15869,206693,20
134923,206714,5
202050,206854,9
29189,207155,13
97862,207155,126
50777,207759,48
55536,207759,8
109416,207759,5
123284,207759,31
124788,207759,10
157054,207759,6
231433,207891,5
83103,207948,5
239403,209323,8
31713,209418,21
83711,209432,45
170476,209605,15
231171,209605,12
194665,209633,5
2072,210286,129
19976,210385,20
90422,210561,6
148597,210648,25
26501,210858,5
43162,211219,69
162427,211345,78
37826,211412,5
17506,211634,20
46107,212930,13
82568,213188,13
100484,213188,68
41508,213321,7
34152,213409,9
90522,213985,10
98027,213985,5
161980,213985,48
170476,213985,77
231171,213985,25
232678,213985,107
45649,214711,29
21229,214746,119
154794,214818,10
163997,215612,31
231698,215773,5
232862,216354,7
232164,216710,5
28624,216745,23
6722,216900,9
66035,217357,9
210110,217377,5
79626,218377,5
170476,218579,24
91955,219232,10
157054,219255,6
132542,219799,15
214233,220381,11
4935,220849,15
45304,220849,36
136500,221426,6
18216,221695,7
160811,221960,8
234662,222085,7
112123,222325,27
10423,222421,18
52366,223328,62
66945,223435,43
17506,223651,79
41231,223651,5
45649,223871,6
20937,223989,13
43761,224763,115
53712,226821,32
63361,226821,145
91887,226821,272
114096,226821,44
138772,226821,22
233918,226821,6
43748,227073,6
22412,227866,5
109339,229202,29
96929,229390,11
116874,229667,6
109545,231171,104
88954,231297,10
119067,231446,7
175350,231884,12
52725,231890,30
233918,232137,32
93086,232351,26
184954,232555,25
15869,234038,25
66926,234147,16
2378,235198,61
101079,235730,14
13482,236041,6
117484,236090,230
192656,236150,8
83256,236384,9
4678,236906,5
145718,237053,19
248912,237144,20
90461,115828,1432
117584,115828,22
209432,115828,11
232862,116068,6
147386,116234,62
2072,116651,22
9403,116714,9
203331,116749,6
19240,116874,43
43761,116874,32
99559,117369,5
30639,117484,52
47030,117484,189
94702,117584,283
90391,117635,73
67360,118240,32
123596,118716,22
205876,118755,41
243429,118755,23
102736,118816,10
136360,118816,11
111245,119486,7
122018,119804,7
91887,120233,22
164501,120283,8
50763,120380,26
29144,120457,29
170476,120550,15
183382,120724,15
257281,120993,8
52701,121071,6
89470,121071,6
99132,121184,10
50917,121227,10
6722,121250,19
201402,121260,16
75536,121347,45
95954,121375,33
96616,121375,7
3199,121828,25
64643,122018,23
52701,122050,71
81627,122050,14
166123,122050,6
97287,122084,29
50763,122302,63
600,122499,15
47030,122607,56
170476,122622,19
231171,122622,21
707,123020,33
45304,123020,6
159101,123120,10
237230,123128,69
1193,123268,54
35950,123315,7
25544,123344,5
26444,123344,69
20342,123353,45
99075,123547,22
86502,123743,6
123940,123848,8
129847,123854,10
68808,123894,20
6941,124138,13
219108,124217,14
131272,124681,13
155444,124712,5
190987,124754,9
94702,124929,25
9316,124999,734
77242,125068,19
170420,125211,22
15503,125334,8
126234,125620,17
2132,126442,536
50777,126442,27
65158,126442,37
11049,126620,7
15503,126620,7
63361,126620,7
50917,126757,11
257281,126795,8
17476,127093,6
2134,127273,44
210555,127273,9
229341,127581,5
63642,128005,17
18056,128214,67
209432,128260,14
123940,128428,22
161457,128428,27
174917,128718,5
27000,129015,5
2132,129057,18
6729,129129,42
138668,129129,17
139144,129129,17
163409,129129,25
60248,129531,7
12640,129803,13
46107,129806,18
12520,129891,10
80103,129906,40
25674,130199,18
6729,130901,81
91887,131272,21
71107,131292,11
26501,131727,25
67542,131732,5
69847,131835,18
170754,132181,7
180755,132514,68
101198,132807,70
137476,132807,27
119382,133023,6
95598,133462,10
81083,133491,35
8441,133493,173
198639,133690,6
123596,133749,13
21673,133811,52
35731,134838,7
7199,134923,16
127039,135138,29
43761,135172,29
72196,135336,5
46107,135672,7
149149,135933,15
183831,136620,34
111245,136748,8
2538,136937,445
231171,137662,20
85291,137868,32
248403,137993,19
63361,138116,221
205971,138474,16
122446,138772,9
13548,138944,15
107120,139300,35
74721,139475,12
99132,139475,9
1304,139706,25
13482,139706,153
20718,139706,20
107120,172177,6
232137,172387,5
218579,172549,5
103478,172620,32
170476,172847,6
209845,173102,21
89114,173215,5
86412,173531,234
167080,173697,13
162425,174396,25
63402,174576,6
189332,174932,10
184934,175495,5
194426,175505,5
15869,175584,101
220066,176061,5
140030,176183,9
9010,176599,40
184792,176599,6
109416,177285,13
78862,177369,45
113147,177396,20
151308,177489,6
72196,177581,6
85291,177941,6
90493,178461,21
187208,178743,137
147386,178933,7
138116,179100,40
115227,179314,34
69794,179579,26
31713,179731,46
81932,179821,11
52725,179903,59
31713,179948,11
136937,179953,7
173001,180538,7
707,181931,24
71557,182106,9
161980,182106,9
31713,182186,15
25537,182205,6
25714,182205,8
100912,182205,83
161457,182219,36
140780,182258,55
41360,182645,23
63361,182645,109
52725,183128,12
91887,183128,12
251398,183342,15
89952,183382,9
235672,183831,8
6941,183984,7
18216,183984,5
97846,183984,11
2196,184331,25
100450,184743,23
125732,184792,10
180627,184792,14
4926,184905,5
72196,185303,6
187718,185883,5
174843,185898,67
180755,185898,320
185276,185898,66
163409,185941,72
163409,185988,144
19240,186595,134
187472,186595,33
46107,186734,54
1916,187174,51
40730,187208,102
45649,187261,21
2072,187566,13
128428,188199,19
219108,188199,27
230658,188436,20
131272,188458,11
57522,188546,10
123020,188834,9
140021,188930,17
107175,189442,22
137002,189442,19
27850,189545,9
72196,190783,10
87141,190783,7
126624,190848,19
148354,191766,5
81083,191992,6
45852,193173,8
189332,193380,17
128428,193381,10
186649,195518,17
19080,195851,5
81932,196733,6
17476,197524,36
22412,197524,5
66926,197622,26
15869,198197,16
165028,198341,5
52725,198955,10
227859,199433,8
170218,199908,42
87576,199950,7
182106,200129,6
182205,200986,10
38794,201054,11
11382,201261,14
52725,201261,8
90461,201957,15
257073,201957,47
89323,202046,11
97862,202050,59
225377,202588,6
11049,202975,17
47004,203225,22
38899,203736,44
109414,203750,5
131648,203750,7
173531,203750,10
16721,203993,6
52725,204086,19
31713,204182,14
134923,204182,8
4678,204292,5
20342,204295,19
707,204306,46
20718,205347,7
37619,205546,17
74674,205569,14
74456,205971,7
69794,206234,5
184123,206754,31
55933,206854,16
76468,206854,38
106114,207759,37
127273,207759,9
50764,207818,41
125150,208274,6
148597,208617,20
50763,208727,8
112760,209076,11
222737,209368,18
43761,209432,243
53712,195074,13
236090,195074,8
40730,195821,5
156693,196603,25
207818,197361,8
45649,198036,16
89470,198042,28
45154,198213,60
18531,198278,10
120638,198278,5
109416,198322,12
46107,198814,7
134516,199098,28
132363,199261,53
118755,200016,7
152340,200986,17
20941,202772,7
216263,203225,35
236090,203680,41
10882,204182,10
80337,204182,21
5625,204295,5
15869,204627,10
195086,205065,15
86412,205140,47
177845,205876,9
52725,205995,13
102947,206514,71
50609,206714,133
113584,207219,13
136937,207500,76
45649,207639,38
89323,207639,5
13548,207759,34
145150,207759,82
67328,207818,6
131272,207818,77
11049,209432,119
19487,209432,36
56462,209432,537
111245,209432,90
117584,209432,5
123020,209497,20
24369,209633,23
141502,209676,15
132542,209691,42
52725,210007,35
182219,210286,21
207818,210347,14
21229,210575,26
88554,211237,5
45649,211297,27
76543,211714,8
50917,212527,7
10423,213188,26
25674,213243,252
90830,213830,5
126723,213985,6
2326,214233,26
158238,214466,30
25674,214711,23
184690,214762,40
219641,214762,10
90461,216863,55
184954,216909,11
13482,217016,5
19471,217118,12
21097,217336,27
53495,218078,53
27000,218386,12
126723,218579,6
52725,218699,81
63323,218702,10
105047,219697,8
3771,219712,142
170476,220070,10
9323,220116,21
178323,220579,15
128428,220995,47
145150,220995,8
123395,221358,14
72455,222396,19
6722,223639,8
16259,224616,12
159060,225012,7
156909,225113,6
31713,226121,7
80176,226344,11
97287,226527,19
102947,226527,63
45649,226555,11
251024,226555,29
75125,226821,271
122446,226821,9
90461,226912,13
154794,226912,18
84419,227038,26
90422,227368,25
50777,227570,63
84419,227570,12
232862,227663,9
128428,227811,24
248403,227989,13
15869,228423,25
52399,229194,6
50777,230967,12
40411,231171,279
161980,231171,65
215446,231171,36
31713,231383,40
163409,232161,104
210687,232204,13
207414,232489,70
57645,233283,5
9902,233632,29
46443,234984,25
83103,236090,134
207414,236090,460
15503,236447,11
182498,237119,19
215728,237145,10
248403,237145,56
229420,238315,6
140780,238407,12
232042,239176,10
226121,239573,51
240013,239573,72
227570,239587,12
40730,240009,6
14136,240013,31
171909,240335,7
182735,240558,19
2134,240744,5
17371,241278,5
166683,242022,15
123596,242533,77
46107,242641,7
11382,243005,8
40537,243701,5
210978,243901,28
17476,245369,38
64818,246643,27
108096,246723,8
38696,246852,26
145731,247010,31
90422,247824,34
2132,248969,78
35129,249251,6
6729,250470,26
85293,250545,7
50763,253010,7
53529,253891,11
138668,253939,7
127273,254727,7
149004,254727,18
50777,255035,5
158238,255242,60
209432,255242,55
86412,255387,292
14429,255785,14
112086,256312,6
87769,256374,16
24424,256454,10
202183,257073,9
160319,138922,8
707,138974,13
45649,139368,5
3771,139443,589
43512,139443,211
21460,139505,6
72196,139531,14
6941,139706,22
89711,139706,7
183573,140153,5
163409,140512,9
91375,140637,6
59584,140674,6
19976,141316,25
222737,141383,5
27000,141577,14
12520,141851,15
140170,141851,28
77530,141871,10
85094,142239,9
105047,142347,18
119067,142357,8
44231,142432,38
15503,142561,68
95220,142658,6
10423,142747,8
134857,142827,41
40411,143048,50
112760,143159,14
239668,143196,5
235672,143526,73
24369,143586,23
20507,143888,5
139144,143920,7
148354,144139,9
111264,144678,19
91702,144710,15
120789,145033,26
1193,145138,17
37989,145182,7
81634,145734,6
80784,146044,14
78960,146108,11
51632,146245,25
707,146326,11
150705,146642,7
17476,146791,7
141851,146961,87
123596,147131,173
128428,147131,16
52725,147386,15
3291,147421,7
19240,148313,21
9112,148354,25
109339,148401,35
40730,148458,7
2072,148597,590
63361,148597,84
9403,148687,14
126212,148799,8
109414,148818,37
34149,148953,13
15503,149183,19
17476,149206,57
13594,149374,7
100650,149487,7
182645,149523,90
33068,149600,48
46107,150163,14
129313,150613,23
145150,150652,101
46443,150755,6
48852,151234,9
146648,151807,8
35743,151816,9
45649,152000,23
78703,152340,6
131427,153054,7
59106,153320,6
126795,153335,7
184346,153456,6
71463,153764,16
91845,153776,13
143920,154431,11
14432,154435,28
236090,154586,24
93086,154794,6
4533,155306,7
158238,155444,21
33073,155574,64
146085,155621,5
150143,156118,10
75551,156693,9
52857,156701,8
18216,157054,59
75683,157377,12
82486,157541,5
33073,157648,41
47030,158238,7
151552,158264,30
235672,158264,24
83103,158298,16
40411,158595,21
112039,158925,21
148354,159081,40
119087,159101,24
236090,159173,17
149945,159511,19
144321,159660,71
146121,160324,14
15503,160622,7
40411,160737,6
110790,160884,10
201261,161310,69
6941,161457,7
35950,161627,7
75125,161915,22
8441,162424,13
3442,162427,9
6941,162427,128
161980,162657,6
16259,162774,8
114928,162824,19
56462,163135,10
55739,163364,37
64720,163608,9
124118,163665,15
40730,163698,8
120594,163881,17
43761,163967,13
27850,164236,34
4935,164346,6
25554,164346,12
146035,164346,61
40411,164381,15
218579,164381,6
94198,164850,229
55716,164902,35
104460,165101,7
41750,165119,8
26501,165152,18
207117,165269,21
180218,165475,9
143422,165522,13
75125,165636,58
63361,209432,113
149523,209432,14
18216,209605,6
80056,209633,87
234662,210575,10
143920,211518,8
15869,212752,6
27545,213409,14
211714,213919,5
22412,213985,17
66035,215725,5
245372,215905,6
77199,216119,8
127871,216617,9
29991,216863,6
69700,217003,8
150031,217003,7
15132,217336,7
43368,218078,7
1072,218302,9
17476,218401,14
12647,218699,24
161980,219010,19
22214,219108,7
231171,219108,6
104463,219641,150
14136,219712,18
79552,219741,28
21229,220070,16
235672,220114,9
168091,220682,5
19240,220755,84
145650,220755,6
41386,220849,9
4935,220971,26
162427,220995,7
227866,221358,52
43462,221766,15
171243,222151,20
4935,222562,75
69794,222682,11
147386,223440,10
81634,225508,5
107120,225508,33
79963,225858,61
95437,225932,12
140780,226348,22
88954,226527,10
78146,226821,9
207759,226821,99
214695,227513,11
59106,228591,106
53510,229202,10
128428,229528,29
151267,229759,182
119804,229945,15
116524,230161,10
192221,230161,6
148597,230762,11
52701,231171,62
53427,231171,10
164535,231171,7
12647,231433,161
158595,231704,10
182262,231890,12
86412,232074,271
2134,232164,18
63361,232164,32
67328,232164,5
67879,233158,31
114928,233479,12
4731,233918,37
53400,234818,24
87360,235183,6
153335,235183,8
229202,235700,48
111245,236090,611
75125,236299,9
41762,236524,10
232862,236583,13
131272,236624,45
145718,237145,7
232862,237587,30
2326,238754,55
91702,238890,24
27000,238989,15
235672,239000,5
136850,239051,24
145731,239286,18
251525,239403,9
40918,239508,14
94131,239508,5
120578,239508,45
55739,240335,42
126723,240335,5
47030,240744,9
113992,240904,5
88066,241571,14
52725,243611,90
82486,244523,5
89711,244797,32
130937,245369,26
197826,247264,30
6941,247824,14
72196,247939,43
80157,248014,6
143888,248403,375
72525,250155,54
6941,250517,8
82998,250534,15
216263,250909,5
41762,251398,19
29991,251895,13
46107,252965,6
45398,253010,7
75125,253262,23
64818,254928,72
50786,257308,20
180755,112616,79
15503,113060,135
15503,113294,20
75125,113294,6
52454,113310,38
171243,113388,6
6941,113706,5
10652,113710,6
91887,113854,18
218343,113914,250
149695,113962,35
137241,114496,9
600,114648,35
3442,114708,10
6941,114708,9
167976,114788,27
15503,114817,25
13482,114964,19
163409,115246,15
118193,115823,42
170559,115827,7
56462,115828,78
97862,115828,37
131272,115929,39
128428,116036,21
5771,116167,23
76543,116167,11
2538,116402,19
46107,116624,19
99666,116624,9
185866,116749,11
47030,116971,15
106687,116992,5
59584,117204,21
164822,117386,13
45649,117404,17
95077,117484,47
111245,117484,30
118687,118067,20
64818,118187,6
40414,118240,17
15068,118314,32
105027,118436,11
67358,118716,6
118314,118755,19
53378,119300,127
98653,119804,13
138668,119875,9
128428,119895,18
1072,120065,6
25663,120065,115
45649,120312,60
89492,120312,5
26444,120380,305
118062,120380,8
52725,120457,10
231171,121071,6
236626,121227,44
80176,121319,9
6784,121375,18
81634,121389,77
107120,121389,151
27000,121498,6
20378,121831,84
46741,121882,6
8441,122018,31
105457,122018,6
104596,122049,38
219741,122050,26
50402,122446,5
149523,122446,8
128428,122603,11
147131,122603,42
55091,122727,5
73696,122784,31
116874,123284,5
150652,123559,11
89008,123596,24
8441,123639,10
45154,123687,29
98653,123848,10
133749,123902,9
126795,124142,11
184792,124373,95
189435,124975,30
15869,125211,14
124999,125211,30
216948,125211,21
142307,125265,6
94702,125351,7
111264,125571,78
122414,125571,69
194922,125762,5
50917,126234,6
96317,126442,5
53712,126620,22
115828,126620,22
152340,126630,73
86872,126635,6
89642,126635,5
24369,126795,8
2072,127048,44
41386,127273,18
145150,127273,72
209020,127273,12
149206,128005,20
100912,128077,5
72196,128163,29
83108,128163,15
139506,128402,5
133553,128413,7
140780,128428,51
91887,128477,11
170754,128716,8
3442,129231,7
63361,129313,133
87370,129561,22
251024,129803,19
195725,129807,7
131272,129833,27
9403,130684,13
115246,130901,18
6941,131003,10
52725,131102,88
86450,131103,5
45304,131129,8
50402,131272,9
116874,131272,6
145731,131272,14
93835,132181,15
235672,132273,5
232862,132317,5
194692,132525,5
154794,132850,10
20507,133462,12
91584,133462,5
72455,133749,6
9354,133762,230
15498,134364,13
47004,134923,183
256783,135965,5
122446,136620,20
246655,136850,5
234147,137230,7
231171,137383,92
127273,123020,606
150081,123077,5
82167,123120,14
171687,123120,49
158238,123268,32
41292,123344,18
26444,123596,67
112822,123743,5
128428,123848,20
161457,123871,10
97846,124045,108
231171,124138,5
100733,124217,7
9902,124253,8
91955,124373,9
201759,124737,38
131272,124929,168
8584,124975,18
253010,125247,9
120594,125435,11
128428,125571,21
14074,125732,8
15503,125789,19
105466,125789,5
135232,125908,18
90519,126443,5
217543,126737,46
12640,126757,10
127040,127039,24
154936,127039,38
207794,127040,10
12640,127258,25
236090,127632,6
26444,127961,21
26501,128163,11
57645,128753,45
6722,128944,8
55716,128944,18
156701,129008,80
40411,129313,116
35786,129803,9
50917,129803,22
117640,129803,8
122518,129803,10
40730,129891,92
52725,129891,9
56462,129891,19
120578,130081,5
101737,130211,6
15503,130784,13
1304,130802,12
131102,130857,53
47004,130901,335
35859,131010,25
6941,132181,2957
24424,132181,119
162427,132377,12
203822,132542,6
93075,132850,8
31713,132944,83
45649,133406,5
600,133943,10
74720,134028,8
113584,134673,7
86450,134838,5
81932,134923,5
71046,135138,11
112760,135213,10
235672,135375,123
115516,135402,18
170476,135402,131
40537,135509,23
141590,135706,7
175415,136620,8
20342,136937,61
11683,137083,6
114768,137136,7
166360,137141,14
151816,137383,8
234662,137383,7
37611,137610,5
22214,137662,7
248403,137662,20
127273,137711,30
175415,137738,8
170476,137993,19
86502,138042,7
18216,138116,10
39297,138116,9
40918,138525,10
47004,138657,11
119875,138668,25
40730,138701,216
52725,138701,265
183831,138772,45
75551,138983,50
189100,139142,9
107672,139434,11
123596,139706,44
25996,139985,25
141533,140030,5
86591,140170,57
130849,140350,18
50243,140512,10
170642,140637,29
87535,140674,6
25663,140780,33
83103,140780,116
257308,140848,6
16429,141511,21
29168,141851,7
26444,141865,10
111245,142090,71
107120,142357,21
97862,142359,42
137738,142370,47
3259,142510,6
12640,142783,5
89952,143044,7
107120,143607,24
19487,143888,16
126065,143894,10
183831,143920,14
148597,144701,8
110790,144710,78
114713,144710,10
91887,144731,13
8441,144819,19
55716,145034,84
14136,145150,161
70580,145218,22
25663,145327,61
232862,145425,13
126723,145718,5
67101,145731,8
600,145844,19
80056,145883,6
6941,146322,6
59938,146425,10
138668,146425,12
45649,146592,21
90848,146693,10
154794,147131,51
161457,147131,34
149440,147386,37
163409,152425,16
25674,152759,27
46107,152759,17
112989,152823,7
82209,153600,30
15503,153810,8
38886,153810,18
31713,154491,64
148354,154768,10
189435,154936,16
238988,155175,137
121672,155400,11
6941,155444,5
114370,155647,8
117167,155934,8
2072,155966,10
72196,156003,6
8284,156171,58
113147,156268,18
20342,156466,32
109414,156466,100
140780,156560,23
69794,156570,10
7164,156665,5
15869,156947,334
55716,156947,5
52725,157022,8
132460,157034,5
153320,157034,6
49322,157054,31
72455,157054,15
97287,157069,5
19976,157295,52
141987,157377,9
50825,157621,8
8441,158061,9
107120,158238,7
218343,158322,5
76733,158323,24
144475,158323,17
21673,158543,6
12647,158606,36
248403,158817,25
22412,159213,5
15503,159226,22
191572,159405,7
94702,161079,157
123771,161101,14
215863,161101,21
12640,161180,5
47030,161622,7
93142,161653,34
13513,161915,10
12640,161973,8
127581,161973,8
9058,162389,187
227570,162427,27
81932,162587,23
112039,162657,5
40411,163135,47
50777,163135,30
80981,163135,160
6941,163296,5
29189,163296,18
87317,163364,36
21673,163409,13
123771,163409,11
215863,163409,9
72412,163985,17
15246,164165,6
35786,164629,8
141833,164804,5
245444,164804,5
230147,164850,5
17506,164902,8
81932,164902,52
52701,164959,16
17476,165101,24
14969,165171,5
7055,165294,10
113372,165351,5
180355,165607,6
92822,165632,5
11957,165788,13
234658,165788,18
182106,165914,5
12879,165922,18
41774,165966,14
192944,165966,7
245369,166123,24
210575,166234,5
203680,166243,5
90391,166360,87
163409,167058,16
10814,167179,10
100484,167500,71
136937,167554,12
6722,168282,34
20718,169318,7
10418,169335,8
188458,169335,23
153776,169391,9
84050,170244,9
16292,170339,7
40342,170420,9
156693,170440,9
34035,170559,13
19240,170615,5
19487,170615,5
141851,170642,16
50786,170709,19
12640,170740,98
75919,170754,32
185970,170754,58
209432,171205,23
148354,171223,30
12647,171274,6
144811,171440,7
87317,171831,5
25524,172159,73
19476,172620,28
50777,172852,68
45649,173102,7
26478,173697,8
26444,174784,55
157054,175232,12
52853,175349,10
165454,175357,7
220066,175357,15
120578,176053,7
131129,176056,112
47004,176116,19
123020,176128,5
67328,177250,31
252569,177489,5
82998,177581,5
29144,177820,7
94702,177941,124
2132,178375,21
170476,178799,5
69794,178948,11
182106,179254,30
4678,179957,13
182106,180154,11
81083,180330,10
79552,137648,14
105027,138058,199
89642,138080,5
118193,138151,10
40730,138190,17
138701,138190,20
126885,138501,17
2415,138503,6
137738,138668,219
243825,138668,23
3771,138701,102
47004,138701,555
239403,138772,23
17625,138877,5
18216,138944,6
109416,138944,11
31713,139418,10
52725,139443,31
90461,139956,19
59938,140030,5
129231,140030,227
4953,140377,5
165678,140512,5
18216,140780,7
50778,140780,289
96616,140780,146
201048,140795,9
109427,140976,5
55716,141502,152
154620,141812,10
2102,141851,57
52725,141851,9
75015,142029,17
196740,142747,21
33068,142827,7
51387,142827,2442
19976,142958,9
169603,143044,5
147386,143421,11
105971,143729,7
43761,143802,75
56462,144321,64
145650,144678,30
212246,144940,8
3254,145383,6
222737,145425,8
155511,145731,16
45649,145882,5
26501,146004,11
13513,146108,28
88954,146121,27
9058,146481,26
78121,146695,19
206754,146815,31
63361,146961,90
66594,147071,5
41386,147131,26
207818,147282,44
167447,147421,23
35163,148093,28
81083,148354,24
166123,149042,21
137504,149159,14
125206,149440,15
149440,149600,19
25674,149705,8
184123,149797,12
146085,149903,28
35086,150166,8
161778,150218,5
145731,150626,10
236090,150755,14
45304,150785,6
83103,151267,218
83219,151267,289
177941,151267,63
22412,151816,22
40537,151827,7
7199,151957,14
47004,152471,30
188575,152711,5
41762,152759,5
120577,152759,5
28624,152847,9
124929,153070,8
191353,153456,17
12520,153764,28
35086,153776,36
13860,153810,144
79382,153810,253
156763,153810,50
15869,154144,176
71046,154348,9
116524,154435,14
159101,154435,43
15869,154491,13
25674,154885,25
181908,155236,6
170476,155647,22
52578,156118,7
45435,156237,43
90422,156237,8
170476,156453,16
15869,156665,8
21357,156701,45
90803,156911,5
19976,156947,697
52454,156947,40
17476,156979,6
57661,157074,32
236029,157158,15
15503,157399,21
159060,157541,26
56462,158061,16
95598,158061,16
24369,158264,10
18216,158298,35
250470,158323,11
170476,158574,355
152209,158595,9
80157,159139,5
19487,159173,43
12999,159191,8
122663,159555,5
25524,159660,9
41480,159741,20
15503,159858,18
239750,160216,7
83108,160436,10
130937,160821,6
122518,161180,6
84419,161588,12
113147,161653,12
66035,161778,23
20433,162424,256
49322,162424,49
9058,162427,32
128428,162564,5
170476,163135,19
122446,163409,9
123593,163409,7
16517,163608,5
205809,163696,10
93609,163894,51
175349,163894,31
82998,119649,5
183831,119804,5
46107,120057,11
40730,120283,40
110790,120377,11
99559,120380,42
210031,120638,5
201634,121227,8
198574,121249,10
44008,121250,6
6941,121319,12
171205,121347,43
20718,121375,13
129008,121484,19
33068,121681,5
102149,121681,10
101198,121701,5
77242,121828,8
84632,121981,28
50071,122018,59
50763,122049,15
112086,122092,5
175415,122446,12
50763,122499,7
161980,122534,66
90422,122603,13
109414,123020,6
46107,123050,18
20311,123344,119
22412,123395,6
151267,123395,17
44315,123447,19
149945,123783,10
55716,123894,365
71557,123940,16
145150,123940,40
707,124045,115
87317,124045,71
213985,124138,5
25674,124343,38
193121,124397,8
15188,124403,75
96616,124929,44
16429,125234,10
9498,125620,16
170476,125641,43
163997,125783,5
17476,125789,23
26501,125908,31
26444,126106,8
78743,126221,37
111264,126532,75
182631,126630,9
81083,126635,5
12599,127273,269
121250,127273,21
46107,127581,47
101285,127748,23
72196,128087,5
207759,128260,25
29991,128329,141
209432,128413,6
52725,128420,27
81083,128507,31
83711,128626,6
19976,128944,12
98648,129231,128
114627,129231,56
52701,129313,10
116430,129531,29
46107,129803,138
17506,129891,106
35133,129991,6
112039,129991,20
217050,130005,6
239000,130782,11
107120,130809,6
19976,130901,84
49189,130901,46
19976,131102,8
47004,131102,68
125247,131186,15
25663,131272,255
35086,131272,50
2326,131835,11
203331,132172,55
13548,132181,563
113584,132181,10
31713,132542,43
25674,133167,8
139506,133222,7
14429,133462,21
19487,133462,6
77199,133553,7
199224,133710,12
161457,133811,25
26444,133943,6
4935,134028,27
35086,134331,9
238171,134760,9
40730,134923,6
178578,135058,27
76730,135138,28
231704,135138,44
17476,135213,6
